run_id,instance,seed,beam_width,iterations,temperature,cooling_mode,timestamp,worker_id,parent_worker_id,week,worker_seed,depth,start_time_ms,finish_time_ms,finish_candidate,initial_temperature,final_temperature,temperature_at_best,best_candidate,plateau_count,branch_count,produced_global_best,final_penalty,best_penalty,start_penalty,improvement_per_10k,branches_per_10k,accepted_worse_pct,hard_reject_pct,first_plateau_candidate,last_improvement_candidate,local_best_improvements,accepted_worse,hard_rejects
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,0,-1,2,202,0,0,812,500000,100.000000,50.149199,12.581951,75022,4,18,0,1230,345,3740,67.9000,0.3600,14.05,60.85,175022,75022,129817,70227,777050
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,4,2,2,202,2,0,812,500000,100.000000,81.936989,7.700732,92790,4,5,0,1510,285,3425,62.8000,0.1000,13.43,60.52,192790,92790,125751,67165,766587
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,2,0,2,202,1,0,818,500000,100.000000,56.404272,11.186649,79276,4,3,0,1040,330,3605,65.5000,0.0600,13.96,60.76,179276,79276,129877,69805,774078
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,6,4,2,202,3,0,827,500000,100.000000,55.407940,11.387804,78631,4,7,0,1390,345,3320,59.5000,0.1400,13.97,60.79,178631,78631,129488,69864,775281
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,9,7,2,202,4,0,726,500000,100.000000,0.000100,7.775136,92442,4,0,0,315,315,2910,51.9000,0.0000,1.84,58.16,192442,92442,39577,9179,694940
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,14,12,2,202,7,0,701,500000,100.000000,0.000100,9.679569,84513,4,0,0,360,345,2495,43.0000,0.0000,1.84,59.54,184513,84513,29469,9193,735766
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,15,13,2,202,7,0,711,500000,100.000000,0.000100,9.501234,85186,4,0,0,310,310,2465,43.1000,0.0000,1.82,59.46,185186,85186,38177,9106,733368
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,11,9,2,202,5,0,722,500000,100.000000,0.000100,8.719107,88295,4,0,0,320,290,2565,45.5000,0.0000,1.85,59.31,188295,88295,43512,9260,728727
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,10,8,2,202,5,0,743,500000,100.000000,0.000100,8.191963,90552,4,0,0,300,300,2670,47.4000,0.0000,1.89,59.19,190552,90552,38777,9455,725315
n012w8-0,n012w8,0,5,500000,100.0,adaptive,2026-07-02T23:09:42+01:00,16,14,2,202,8,0,730,500000,100.000000,0.000100,13.677666,72000,4,0,0,300,300,2345,40.9000,0.0000,1.83,58.07,172000,72000,39467,9127,692479
